Wall time,Step,Value
1738703025.2277746,1984,9.070486068725586
1738703025.5907614,1987,8.581463813781738
1738703026.0872126,1991,8.742398262023926
1738703027.0497706,1999,9.310993194580078
1738703028.3416567,2010,10.265605926513672
1738703035.1592002,2043,8.492523193359375
1738703035.2837274,2044,9.239873886108398
1738703037.4769616,2062,10.416229248046875
1738703037.7287462,2064,9.607640266418457
1738703038.0844238,2067,9.997264862060547
1738703038.5801845,2071,9.119120597839355
1738703039.9613237,2083,9.229641914367676
1738703047.8773098,2126,8.806329727172852
1738703049.2115204,2137,10.026378631591797
1738703051.7458801,2158,9.4403076171875
1738703052.1033347,2161,9.440221786499023
1738703052.5759711,2165,9.85558795928955
1738703056.5906224,2176,10.039786338806152
1738703057.5427687,2183,9.520955085754395
1738703060.7774441,2209,10.137547492980957
1738703062.8384163,2226,11.143010139465332
1738703063.071907,2228,10.317262649536133
1738703063.308177,2230,10.698026657104492
1738703065.2218657,2246,10.214808464050293
1738703091.5497246,2250,10.100549697875977
1738703092.0650632,2254,8.958556175231934
1738703094.9045558,2277,9.259490966796875
1738703095.6381674,2283,10.548301696777344
1738703095.7680385,2284,9.515625953674316
1738703096.511425,2290,11.310858726501465
1738703098.1576324,2304,8.963882446289062
1738703098.3907835,2306,9.729975700378418
1738703098.619321,2308,9.286079406738281
1738703100.005092,2320,9.147568702697754
1738703100.2381685,2322,9.922697067260742
1738703107.4826822,2358,9.8562593460083
1738703107.9816468,2362,10.258527755737305
1738703109.7842767,2377,10.888035774230957
1738703110.134444,2380,10.486960411071777
1738703111.3047671,2390,10.06443977355957
1738703111.5386422,2392,10.680567741394043
1738703111.889055,2395,10.291138648986816
1738703115.872219,2405,9.445320129394531
1738703116.8685873,2413,9.262618064880371
1738703117.7441912,2420,9.591118812561035
1738703121.6210837,2452,9.516764640808105
1738703122.672888,2461,10.64842414855957
1738703127.4048307,2477,11.137716293334961
1738703127.5301023,2478,10.210705757141113
1738703131.099955,2507,10.91109561920166
1738703131.2192638,2508,10.648874282836914
1738703132.8033087,2521,10.722636222839355
1738703135.1747766,2541,10.057137489318848
1738703135.4119322,2543,10.654793739318848
1738703135.7692008,2546,11.283594131469727
1738703141.5285392,2570,10.25712776184082
1738703142.401301,2577,10.87309741973877
1738703144.378494,2593,9.250457763671875
1738703144.4974968,2594,10.628165245056152
1738703144.8603263,2597,9.869245529174805
1738703146.0433245,2607,9.956022262573242
1738703147.3459313,2618,10.304938316345215
1738703147.4658577,2619,10.397787094116211
1738703173.0109098,2627,12.11329174041748
1738703173.862618,2634,11.072612762451172
1738703174.344073,2638,10.768444061279297
1738703175.6860402,2649,11.388043403625488
1738703177.7629175,2666,10.365523338317871
1738703179.4183002,2680,10.811075210571289
1738703179.6506898,2682,10.263970375061035
1738703180.8142385,2692,10.508113861083984
1738703180.9311066,2693,11.836614608764648
1738703184.1765835,2700,10.5051851272583
1738703186.6204503,2717,11.224201202392578
1738703187.3543084,2723,11.557317733764648
1738703188.5810628,2733,10.670880317687988
1738703190.9742863,2753,10.67969799041748
1738703193.3084788,2773,10.818316459655762
1738703197.806938,2787,11.622245788574219
1738703198.7913308,2795,10.005979537963867
1738703200.8734238,2812,10.306741714477539
1738703202.0911224,2822,11.315020561218262
1738703202.9190912,2829,11.756830215454102
1738703204.345287,2841,11.34410572052002
1738703205.1907635,2848,11.260865211486816
1738703208.8220518,2854,11.658607482910156
1738703208.944138,2855,11.19249439239502
1738703210.073477,2864,11.217899322509766
1738703212.5386572,2884,10.654723167419434
1738703213.2758813,2890,10.313376426696777
1738703213.3995116,2891,10.304149627685547
1738703214.3675616,2899,11.391175270080566
1738703215.5570366,2909,10.68353271484375
1738703217.2257464,2923,11.33081340789795
1738703221.6898873,2937,10.673453330993652
1738703222.0726612,2940,12.60505485534668
1738703222.1907291,2941,11.21601390838623
1738703224.051335,2956,10.288543701171875
1738703226.263614,2974,10.344427108764648
1738703227.5961394,2985,10.98280143737793
1738703228.925205,2996,10.434198379516602
1738703229.165454,2998,10.949305534362793
1738703253.4648843,3004,10.922430992126465
1738703253.7118397,3006,11.14030647277832
1738703253.83174,3007,11.792411804199219
1738703254.6839807,3014,11.171170234680176
1738703254.8123252,3015,11.615384101867676
1738703256.6512725,3030,10.837961196899414
1738703258.8730245,3048,10.764596939086914
1738703260.7448993,3064,10.89502239227295
1738703260.9777334,3066,10.539346694946289
1738703264.7801936,3076,10.932963371276855
1738703265.4306521,3080,10.52854061126709
1738703265.5527906,3081,11.968759536743164
1738703266.283318,3087,10.744101524353027
1738703266.6691458,3090,11.441819190979004
1738703267.651437,3098,11.789480209350586
1738703269.7269843,3115,11.59212589263916
1738703270.6934965,3123,12.064469337463379
1738703271.7249553,3132,10.870684623718262
1738703271.9534142,3134,11.93484115600586
1738703272.184007,3136,12.668109893798828
1738703273.3435738,3146,12.133918762207031
1738703277.8776162,3160,11.299094200134277
1738703279.8438509,3176,10.350421905517578
1738703281.1894522,3187,10.32097339630127
1738703281.4258614,3189,10.99301528930664
1738703281.6611164,3191,11.666336059570312
1738703283.4272835,3206,10.470097541809082
1738703283.5448308,3207,12.686544418334961
1738703284.3694885,3214,10.516382217407227
1738703289.0967758,3230,11.482854843139648
1738703290.7178102,3243,11.200523376464844
1738703291.1986675,3247,11.183960914611816
1738703292.1995173,3255,11.246621131896973
1738703295.743881,3284,10.315589904785156
1738703296.2220078,3288,11.560714721679688
1738703296.5782635,3291,12.292464256286621
1738703297.533816,3299,11.073421478271484
1738703302.5682063,3317,12.083800315856934
1738703302.9339063,3320,10.955421447753906
1738703303.7980354,3327,11.703948974609375
1738703304.804188,3335,11.996319770812988
1738703305.4353738,3340,11.288514137268066
1738703306.175588,3346,10.948103904724121
1738703306.8977654,3352,12.213589668273926
1738703307.8544898,3360,12.358438491821289
1738703336.3110013,3390,11.18425464630127
1738703338.5423484,3408,10.3484468460083
1738703338.918449,3411,10.611783027648926
1738703339.9068608,3419,12.211130142211914
1738703340.3812666,3423,11.784217834472656
1738703340.9627452,3428,12.286359786987305
1738703341.4292293,3432,11.514153480529785
1738703342.128101,3438,10.224142074584961
1738703342.9483838,3445,11.4820556640625
1738703346.4817963,3452,11.236217498779297
1738703347.4349139,3459,11.858840942382812
1738703347.8059542,3462,10.882304191589355
1738703348.6599019,3469,12.070174217224121
1738703351.8407054,3495,11.96347713470459
1738703353.8013127,3512,10.953865051269531
1738703359.2373834,3534,10.368478775024414
1738703360.3308783,3543,10.676374435424805
1738703360.4534526,3544,11.171830177307129
1738703362.0422432,3557,12.307220458984375
1738703362.8892987,3564,11.586673736572266
1738703363.492983,3569,11.553213119506836
1738703363.615673,3570,11.026331901550293
1738703363.9690504,3573,12.259750366210938
1738703364.438156,3577,12.087013244628906
1738703366.5755966,3595,11.268811225891113
1738703371.5870035,3613,10.066329956054688
1738703372.341161,3619,11.621633529663086
1738703373.4385915,3628,12.392809867858887
1738703376.0286222,3649,11.582637786865234
1738703376.1453888,3650,11.090547561645508
1738703376.7356765,3655,11.12496280670166
1738703383.8973727,3691,11.663419723510742
1738703385.6348903,3705,13.73058032989502
1738703386.5196357,3712,11.18801212310791
1738703388.4829938,3728,10.87033462524414
1738703388.95726,3732,11.409025192260742
1738703389.3124905,3735,11.317919731140137
1738703414.89369,3753,12.070494651794434
1738703416.2350817,3764,11.914381980895996
1738703416.6058936,3767,11.723771095275879
1738703416.7249057,3768,12.455254554748535
1738703419.4060879,3790,10.958256721496582
1738703419.650246,3792,13.310787200927734
1738703420.1296084,3796,12.327103614807129
1738703420.7117393,3801,11.08664608001709
1738703421.0582488,3804,10.622285842895508
1738703422.3354478,3815,11.096312522888184
1738703427.2715693,3833,13.236698150634766
1738703427.892778,3838,12.356101989746094
1738703428.983426,3847,11.911836624145508
1738703429.9793556,3855,12.328682899475098
1738703430.345503,3858,11.356657981872559
1738703430.9651814,3863,12.543654441833496
1738703433.2357862,3882,12.256166458129883
1738703433.353715,3883,10.902929306030273
1738703433.82543,3887,12.503896713256836
1738703434.6437418,3894,13.123292922973633
1738703439.161036,3907,12.159891128540039
1738703441.3616147,3925,11.515559196472168
1738703443.3446586,3941,12.151324272155762
1738703444.4124653,3950,12.094067573547363
1738703444.532164,3951,11.486640930175781
1738703445.361568,3958,12.202149391174316
1738703450.0961199,3976,11.956148147583008
1738703457.465189,4034,12.684537887573242
1738703458.7878392,4045,13.254009246826172
1738703464.4765224,4069,12.743274688720703
1738703466.9680405,4089,12.057249069213867
1738703467.7212684,4095,11.332806587219238
1738703495.186805,4126,11.940004348754883
1738703495.9633625,4132,11.653433799743652
1738703496.8272886,4139,13.58755874633789
1738703497.3215172,4143,12.951845169067383
1738703500.4097667,4168,12.80007553100586
1738703501.459664,4177,11.05864143371582
1738703502.8512719,4189,13.971875190734863
1738703503.0857265,4191,13.08160400390625
1738703507.4624352,4203,12.082320213317871
1738703512.1248045,4241,12.653650283813477
1738703513.6589258,4254,12.215961456298828
1738703513.8899357,4256,12.949054718017578
1738703514.0057857,4257,12.440393447875977
1738703520.928994,4291,12.461200714111328
1738703521.5421305,4296,11.939131736755371
1738703522.3997047,4303,12.138647079467773
1738703522.5294445,4304,12.597938537597656
1738703524.7420251,4322,12.370383262634277
1738703526.0167873,4333,14.312528610229492
1738703527.2057319,4343,12.040820121765137
1738703530.7183964,4350,11.699959754943848
1738703533.1893406,4368,11.346880912780762
1738703534.6625276,4380,12.370344161987305
1738703535.4033585,4386,12.190390586853027
1738703536.1489305,4392,12.712636947631836
1738703537.4888523,4403,12.461450576782227
1738703538.9651773,4415,14.228452682495117
1738703539.8236594,4422,12.01294231414795
1738703543.2622771,4427,14.068264961242676
1738703543.5171533,4429,13.165706634521484
1738703544.8885045,4440,11.96516227722168
1738703546.3484762,4452,12.178976058959961
1738703547.3439791,4460,12.176803588867188
1738703547.4661977,4461,12.824681282043457
1738703548.9457614,4473,12.8433256149292
1738703549.421154,4477,13.244388580322266
1738703550.7315814,4488,11.39794635772705
1738703577.630115,4506,13.600041389465332
1738703577.7499878,4507,12.241180419921875
1738703578.625469,4514,11.475031852722168
1738703579.8595343,4524,12.780552864074707
1738703582.836245,4548,12.478378295898438
1738703585.4918063,4571,12.742626190185547
1738703585.6076438,4572,12.815569877624512
1738703588.000652,4575,13.534610748291016
1738703589.288913,4579,11.62006950378418
1738703589.6534789,4582,13.042961120605469
1738703590.147334,4586,12.263570785522461
1738703591.4952335,4597,12.633806228637695
1738703591.7459242,4599,15.038657188415527
1738703593.7077496,4615,12.30602741241455
1738703595.2466521,4628,13.787138938903809
1738703596.5135343,4639,12.920754432678223
1738703597.6646655,4649,13.307698249816895
1738703602.8080952,4669,13.263198852539062
1738703605.1408262,4688,11.942057609558105
1738703606.5731678,4700,12.797533988952637
1738703607.0425649,4704,12.277627944946289
1738703607.1597269,4705,12.9454927444458
1738703612.8397624,4729,12.833422660827637
1738703614.0939808,4739,12.212443351745605
1738703615.3325999,4749,12.510705947875977
1738703615.8299623,4753,12.007850646972656
1738703616.200481,4756,13.232672691345215
1738703616.3236778,4757,13.221611976623535
1738703616.561359,4759,11.371766090393066
1738703619.5606718,4784,12.64382553100586
1738703620.154526,4789,12.65349006652832
1738703620.7466204,4794,12.143434524536133
1738703625.0318062,4806,11.207596778869629
1738703625.649542,4811,13.959293365478516
1738703629.118983,4839,12.480552673339844
1738703629.3595622,4841,13.471474647521973
1738703629.8484495,4845,12.9412841796875
1738703630.3224823,4849,13.064635276794434
1738703630.5586965,4851,13.483878135681152
1738703631.154356,4856,11.755867004394531
1738703631.9923918,4863,12.65523624420166
1738703632.4679224,4867,12.445831298828125
1738703633.186507,4873,13.504213333129883
1738703657.5973358,4878,11.5579195022583
1738703658.7063642,4887,13.351251602172852
1738703659.9393268,4897,12.798211097717285
1738703661.9950814,4914,13.225028038024902
1738703662.850447,4921,12.532849311828613
1738703664.1256964,4932,12.751191139221191
1738703664.5920393,4936,12.977714538574219
1738703669.3206155,4953,12.79780101776123
1738703670.3364599,4961,13.878218650817871
1738703670.7024012,4964,13.732458114624023
1738703674.0106065,4991,12.71292781829834
1738703675.3066404,5002,13.13116455078125
1738703675.6561234,5005,12.02346420288086
1738703676.1150417,5009,11.390929222106934
1738703676.9176831,5016,12.759820938110352
1738703677.1465445,5018,13.543519973754883
1738703677.263691,5019,12.81149673461914
1738703682.3405676,5037,13.837818145751953
1738703684.8275797,5057,12.021824836730957
1738703684.9563215,5058,12.801712989807129
1738703685.5829768,5063,12.349299430847168
1738703685.7033494,5064,13.48981761932373
1738703688.4468455,5087,12.625967025756836
1738703689.6350663,5097,14.076641082763672
1738703693.1702254,5103,14.576376914978027
1738703693.5422072,5106,12.9581298828125
1738703694.140998,5111,13.382431030273438
1738703694.7502437,5116,14.14770793914795
1738703695.1154108,5119,12.737741470336914
1738703697.4435868,5138,12.937155723571777
1738703697.9367723,5142,12.356355667114258
1738703698.3086789,5145,12.255221366882324
1738703699.018409,5151,12.160465240478516
1738703700.0862694,5160,11.03389835357666
1738703700.562853,5164,12.189855575561523
1738703701.6361306,5173,12.569767951965332
1738703701.7543542,5174,12.909985542297363
1738703706.6554039,5191,14.134618759155273
1738703709.27689,5212,12.186665534973145
1738703709.5311086,5214,11.85718059539795
1738703709.6562161,5215,13.18348217010498
1738703710.277271,5220,13.934165000915527
1738703711.9467955,5234,14.729018211364746
1738703712.064642,5235,12.606950759887695
1738703712.1847801,5236,12.441147804260254
1738703712.5394535,5239,12.885775566101074
1738703737.6414845,5253,12.470029830932617
1738703738.1389325,5257,11.948026657104492
1738703740.367719,5275,13.562682151794434
1738703742.9203687,5296,14.479907035827637
1738703744.0699112,5306,11.617186546325684
1738703748.6024265,5325,11.908258438110352
1738703749.5696669,5329,13.114862442016602
1738703750.0563378,5333,12.991683959960938
1738703751.0373769,5341,12.41019058227539
1738703752.0096118,5349,12.944604873657227
1738703752.1324205,5350,13.169413566589355
1738703752.9933364,5357,12.48188591003418
1738703753.4852955,5361,13.369292259216309
1738703753.7280324,5363,13.118433952331543
1738703755.0372403,5374,12.384849548339844
1738703755.6114259,5379,12.536151885986328
1738703756.9961128,5391,13.423823356628418
1738703757.3424194,5394,12.17684268951416
1738703761.3746355,5404,12.636362075805664
1738703764.9545007,5433,14.775847434997559
1738703766.5297787,5446,13.379314422607422
1738703767.3365617,5453,12.365674018859863
1738703767.9168732,5458,13.37285327911377
1738703768.3836699,5462,12.807222366333008
1738703768.6146011,5464,12.615723609924316
1738703768.960752,5467,14.596056938171387
1738703772.9381888,5478,13.327383995056152
1738703774.4783828,5490,11.964902877807617
1738703775.2159739,5496,12.938880920410156
1738703778.1984313,5520,13.037171363830566
1738703779.5046096,5531,13.043278694152832
1738703779.6241705,5532,12.150351524353027
1738703780.5813937,5540,12.038589477539062
1738703781.5410993,5548,13.281720161437988
1738703785.0123868,5554,14.302657127380371
1738703786.378597,5565,13.511713981628418
1738703787.357789,5573,12.783143997192383
1738703788.852166,5585,12.605301856994629
1738703790.9567301,5602,12.863730430603027
1738703791.9172068,5610,11.768017768859863
1738703792.1569173,5612,13.702810287475586
1738703793.1197445,5620,12.754727363586426
1738703793.360803,5622,11.91571044921875
1738703818.3448756,5629,12.33564281463623
1738703818.8299785,5633,14.04709529876709
1738703819.2014945,5636,11.500494956970215
1738703821.668903,5656,12.713478088378906
1738703824.206181,5677,13.170052528381348
1738703825.0098453,5684,13.84253978729248
1738703825.5861402,5689,11.845100402832031
1738703829.9736066,5703,12.281746864318848
1738703830.7301488,5709,12.33427619934082
1738703831.837496,5718,13.41466236114502
1738703832.0779266,5720,14.920738220214844
1738703832.5813577,5724,13.611055374145508
1738703832.832112,5726,13.277806282043457
1738703833.7134519,5733,13.991841316223145
1738703833.8493104,5734,14.860370635986328
1738703836.1264195,5753,12.903759956359863
1738703837.2978535,5763,12.690601348876953
1738703837.6460233,5766,14.174428939819336
1738703837.7633798,5767,13.727137565612793
1738703837.8807065,5768,12.8776216506958
1738703842.5933442,5784,13.439075469970703
1738703843.447122,5791,13.537240028381348
1738703843.956302,5795,14.630287170410156
1738703844.8261328,5802,13.863115310668945
1738703845.5908604,5808,13.774688720703125
1738703848.3125565,5831,12.562024116516113
1738703848.6557689,5834,14.645466804504395
1738703848.8870008,5836,12.477686882019043
1738703849.1193178,5838,12.120342254638672
1738703856.2543983,5874,13.09255313873291
1738703856.75254,5878,12.51871395111084
1738703856.9968545,5880,13.455421447753906
1738703859.5761464,5901,12.438289642333984
1738703861.1206455,5914,12.908454895019531
1738703862.0797777,5922,12.109013557434082
1738703864.9758294,5925,12.88651180267334
1738703865.3072658,5926,12.23204231262207
1738703865.7183893,5929,13.279458045959473
1738703866.9525497,5939,13.983756065368652
1738703867.2027533,5941,13.734780311584473
1738703867.821303,5946,13.828575134277344
1738703868.5699413,5952,11.82275676727295
1738703869.8125274,5962,12.574870109558105
1738703869.9348962,5963,13.086764335632324
1738703870.307553,5966,13.045123100280762
1738703871.2751634,5974,13.762994766235352
1738703874.2348325,5999,13.205078125
1738703901.7441578,6024,11.41042709350586
1738703902.7334502,6032,14.591042518615723
1738703905.2663846,6053,12.298751831054688
1738703905.496715,6055,13.714619636535645
1738703905.956527,6059,12.759772300720215
1738703906.0715246,6060,13.303709983825684
1738703906.8767376,6067,12.861528396606445
1738703907.454292,6072,12.769710540771484
1738703915.4583921,6112,13.233755111694336
1738703918.869445,6141,14.979840278625488
1738703923.7350304,6158,12.944733619689941
1738703924.091393,6161,11.91688346862793
1738703927.1564367,6186,14.843545913696289
1738703928.1382086,6194,13.053360939025879
1738703928.8314953,6200,13.331534385681152
1738703935.9830165,6237,14.613754272460938
1738703936.1037445,6238,11.87876033782959
1738703936.7089014,6243,11.548722267150879
1738703937.697422,6251,13.067178726196289
1738703938.0647025,6254,13.402399063110352
1738703938.1824563,6255,12.486347198486328
1738703938.3040588,6256,11.639854431152344
1738703938.7948048,6260,12.754823684692383
1738703941.088477,6279,12.736321449279785
1738703941.7930903,6285,14.755632400512695
1738703942.7345836,6293,12.727922439575195
1738703943.0898838,6296,13.14877986907959
1738703945.7004237,6300,12.579675674438477
1738703947.1499898,6307,13.667099952697754
1738703947.881601,6313,12.906539916992188
1738703949.6182232,6327,13.532868385314941
1738703950.347741,6333,13.884273529052734
1738703952.2899888,6349,12.87132453918457
1738703954.9192436,6371,13.227299690246582
1738703979.40336,6376,12.219329833984375
1738703979.8574424,6379,12.478677749633789
1738703981.0877962,6389,13.39273738861084
1738703982.6889303,6402,13.509204864501953
1738703984.793761,6419,12.12086009979248
1738703985.2621655,6423,13.258819580078125
1738703985.847699,6428,13.142580032348633
1738703986.08324,6430,11.767561912536621
1738703988.1968842,6448,13.204636573791504
1738703991.4522862,6452,13.494560241699219
1738703991.8679054,6455,13.127593994140625
1738703992.8696344,6463,13.734033584594727
1738703994.3599067,6475,13.052221298217773
1738703995.7233703,6486,13.994390487670898
1738703997.0640543,6497,13.625005722045898
1738703997.8748562,6504,12.881322860717773
1738703997.9924464,6505,12.507115364074707
1738703998.8042562,6512,14.640275955200195
1738703999.0357513,6514,14.868433952331543
1738703999.2674384,6516,13.525965690612793
1738703999.6164975,6519,13.334714889526367
